@relation 'SEA step 2500 NR 0.1'

@attribute valueX numeric
@attribute valueY numeric
@attribute valueZ numeric
@attribute label {0,1}

@data
2.085829,5.046144,7.092658,0
2.501599,5.759221,8.363274,0
9.936864,6.93587,1.640247,1
9.962295,8.884893,1.180283,1
1.968405,8.984384,4.655765,1
5.227013,3.200254,4.829001,0
3.96684,6.31223,6.859723,1
1.073954,9.49047,3.111763,1
9.919481,0.892124,9.675265,1
4.410362,7.321513,0.699627,1
3.093037,5.32154,1.747977,0
7.038207,6.030155,6.683147,1
5.577863,7.448037,1.287628,1
7.434453,3.155549,8.01765,0
8.643429,7.534479,5.62262,1
1.609447,4.82,0.402275,0
9.429259,7.473105,0.139744,1
3.71381,9.504109,9.253731,1
4.055832,5.300476,9.45739,1
0.233237,1.213785,4.192719,0
6.243399,3.915609,1.208421,1
2.231734,6.860679,1.428685,1
2.691324,9.557231,5.926923,1
5.713377,8.722006,7.458245,1
3.972463,6.359503,6.40465,1
3.24547,1.346644,8.037962,0
0.791266,8.958137,1.045423,1
2.35664,1.228935,5.675601,0
6.03629,3.810911,1.244498,1
6.559079,5.551318,3.445796,1
2.140362,2.856409,8.600782,0
2.309899,2.052913,2.975194,0
7.1173,6.464379,6.937274,1
7.256879,2.6695,4.597313,1
5.853572,7.587481,1.016691,1
4.435971,2.16825,5.22761,0
4.362404,6.218947,0.974923,1
7.196774,6.713872,3.622838,1
9.347943,5.399416,9.323561,0
5.453789,2.030838,5.339239,0
4.784436,9.957612,9.728754,1
8.702161,4.973123,4.169633,1
2.779092,2.03745,1.209515,0
5.319677,2.899286,0.855867,0
9.052172,0.075567,6.093522,1
0.828017,6.75688,3.110869,0
2.208077,4.152343,9.327893,0
7.793648,2.621542,4.607024,1
9.313196,1.325564,9.999974,0
3.075624,8.588377,9.932793,1
4.301979,0.500086,5.060407,0
4.515304,3.685944,9.465199,0
2.438046,6.008172,5.21923,0
6.751296,7.209561,7.752004,1
6.238561,5.190199,7.749933,0
9.04826,7.10827,1.422776,0
0.051622,6.892309,2.139087,0
8.839831,4.342139,8.497818,1
1.814356,8.756134,9.670605,1
4.444825,7.24149,9.387864,1
8.434055,3.522581,3.5497,1
4.885111,9.26733,7.030051,1
6.245827,0.105224,1.994908,0
2.816257,4.822554,1.91177,0
5.307454,8.199008,8.932687,1
8.50116,3.178244,9.012633,0
5.661221,8.497222,5.434603,1
0.52744,9.573196,7.929937,1
4.542213,7.915615,4.633003,1
3.942034,2.508391,8.987089,0
8.155859,6.384461,1.766005,1
2.484498,3.833247,1.199065,0
6.870005,8.667084,9.983436,1
8.552517,9.825142,5.093162,1
7.202831,3.728761,9.675004,1
3.759921,4.739902,8.385564,0
5.892784,4.20923,8.609172,1
8.784368,6.860694,4.316513,1
3.92857,5.596842,3.414567,0
4.025166,5.192791,6.736261,1
2.906272,0.538279,1.447068,0
8.641995,0.054315,9.323812,0
7.184488,3.0252,7.73009,1
2.803594,9.652531,5.775222,1
6.181944,2.68935,3.333111,0
9.876296,4.625003,0.484279,1
5.810436,6.04348,3.228932,1
8.665653,6.913346,8.943148,1
6.398192,7.023843,2.430041,1
6.994197,8.73673,4.360259,1
1.683687,9.413359,9.114168,1
9.464183,3.63735,0.866508,1
9.582526,3.285253,8.781609,0
6.537355,3.654409,9.491782,1
8.137253,8.739103,6.023361,1
3.579638,4.11198,7.345985,1
6.620188,5.812081,4.269707,1
0.316731,7.998026,4.071751,0
5.466811,2.334519,1.624779,0
0.176461,8.115573,3.860977,0
4.350902,8.246638,6.732536,1
6.202755,1.146465,0.223753,0
7.333776,7.095121,1.52192,1
4.404451,8.130348,3.996998,0
0.06999,8.415405,2.696487,0
2.626668,0.596461,1.279344,1
5.626683,9.860214,7.359512,1
2.961921,1.289274,1.904879,0
2.428887,6.732435,9.961717,1
2.929587,4.274468,7.979634,0
5.061781,0.363278,5.296338,1
4.261755,2.233902,4.93833,0
7.148848,2.346145,7.71886,1
3.929227,6.162363,4.471859,1
0.258386,3.510597,3.812232,0
8.590592,3.096962,0.220974,1
2.164329,0.879178,8.824727,0
2.904817,2.656055,8.099556,0
9.359786,6.346676,0.129296,1
8.131584,9.654136,1.935258,1
1.611258,8.316303,1.216224,1
6.101504,7.121203,8.065499,1
8.150759,7.725557,0.009954,1
4.616475,2.903857,0.234846,1
1.025618,0.547694,7.797238,0
9.024071,7.879283,2.303539,0
1.628617,0.041566,0.615319,0
6.169237,5.619699,2.259483,1
5.338598,1.82386,2.45036,0
0.495995,4.645144,1.212259,0
6.144421,2.864428,0.412515,1
2.512572,1.087089,0.526954,0
1.083519,9.478722,6.061126,1
7.880091,8.939873,4.71372,1
3.909602,5.478975,2.3623,1
3.868157,9.049935,9.790149,1
7.824855,0.588158,7.1916,0
2.490224,5.952982,8.006588,0
9.097638,4.597327,8.891847,1
7.865257,6.814567,6.044626,1
3.981511,0.00344,6.279846,0
4.161309,4.10793,3.534434,0
8.081839,9.851776,4.233983,1
6.511392,5.478302,9.664297,1
0.638893,6.493228,9.567599,0
0.671436,0.003396,1.454511,0
8.501522,0.759249,5.975054,0
4.111992,3.31728,6.354182,0
0.4495,1.660089,9.497274,0
6.976953,7.51518,5.655502,1
7.421402,0.791546,2.891704,0
1.319161,7.194708,9.999028,1
1.834564,2.232502,9.506701,0
1.979922,3.106772,5.989565,0
6.614711,0.439452,5.204671,0
9.631342,8.034035,5.02357,1
5.030019,6.237051,8.66145,1
1.74723,9.790119,2.57618,1
9.808702,7.636329,0.834842,1
4.033032,3.689,4.391153,0
4.116281,2.509872,2.939554,0
4.678619,3.481113,0.235238,0
7.059788,9.536907,4.396314,1
5.827544,6.49888,0.83942,1
0.913939,5.069418,9.586892,0
2.650373,8.544995,6.598186,1
6.002606,3.893911,3.724753,1
7.440407,2.702477,4.431361,1
9.13796,9.127549,6.314616,1
9.448876,2.574081,9.517777,1
5.907509,8.81906,0.779245,0
4.322893,0.554089,8.233853,0
8.200001,0.075257,4.313225,0
3.37831,3.527106,6.095013,0
7.360649,2.801112,6.34816,1
5.037375,1.676662,0.689659,0
5.295122,3.232767,3.221549,0
8.290302,8.269429,4.088692,1
9.723864,1.106705,6.046769,1
4.921177,9.953783,9.102109,1
6.881166,8.517084,4.526058,1
6.747997,9.914796,7.607,1
3.931687,7.225484,8.79778,1
4.132951,8.9203,1.814918,1
8.385526,2.168319,3.73613,1
4.835444,2.356124,9.099342,1
4.027115,6.954358,2.754759,1
8.203957,8.452124,8.051605,0
5.711245,6.101266,2.776014,1
6.407352,4.697926,1.488234,1
8.218312,2.286136,5.589131,1
3.214355,5.097036,8.38166,0
4.587304,0.26791,6.933638,0
7.530538,0.557402,6.8137,0
9.844409,1.600008,2.591753,0
7.192615,0.056113,2.580034,1
4.945567,4.88016,6.811948,1
1.945234,0.379011,7.876321,0
9.648284,4.789608,1.208523,1
6.075552,2.052932,4.447498,0
3.2385,7.741096,2.27992,1
6.61391,7.303268,5.760442,1
4.596665,1.038829,6.587114,0
3.086939,9.626275,4.94001,1
3.392147,9.672698,7.693392,1
4.375629,3.733583,7.490088,0
8.476821,1.739031,2.02249,1
9.835637,5.752382,6.442182,1
4.470055,3.41391,5.028704,0
8.957187,9.316263,3.856671,0
3.051241,2.325502,9.644476,0
4.652705,7.040408,4.29074,1
2.32791,4.945981,3.304187,0
1.399915,7.722311,2.702433,1
3.283726,9.835097,5.029203,0
8.691411,4.368524,1.697085,1
9.660178,9.030995,6.041075,1
6.22565,7.073982,1.924603,1
4.850436,5.655751,7.428727,1
4.394002,4.007218,4.608965,0
7.573264,8.157296,3.725963,1
8.083389,8.107068,0.591931,1
5.792353,8.262251,8.268212,1
0.799767,2.334498,6.179132,0
6.189929,1.130468,7.304362,0
5.312337,6.139781,4.824129,1
0.063341,8.225354,6.837448,0
9.934596,0.634719,0.418559,1
3.979191,5.202229,6.921861,1
8.288925,7.879221,5.72185,1
3.437649,8.17523,5.368388,0
6.010632,0.181625,7.31539,0
9.895244,6.933897,6.986273,1
4.109299,0.049671,6.289076,0
3.29993,7.797441,2.305105,1
6.359679,0.189918,7.048232,0
0.755266,3.795371,5.254517,0
8.382067,3.822528,9.443292,1
8.290612,1.268325,0.457812,1
7.948705,4.48175,2.175149,1
8.358131,8.808449,9.39376,1
9.816827,1.578273,8.707781,0
9.246198,8.693563,2.504214,1
1.112642,6.094966,5.516274,0
7.725223,1.342596,5.675461,1
7.986426,1.7396,3.061795,0
1.519908,7.662376,5.799662,1
7.041383,8.307314,4.480286,0
0.758288,3.973857,1.133742,0
2.126291,1.09179,3.511031,0
2.251701,4.182959,1.507143,0
5.028196,9.604318,4.333002,1
0.587426,5.928732,3.486916,0
4.24204,5.227049,9.630227,1
4.778674,3.61411,4.80823,0
2.034612,3.149327,4.102115,0
8.585913,5.824032,2.642157,1
3.994379,8.512346,1.869549,1
3.605036,4.507016,2.917155,0
2.985257,6.146623,5.372494,1
2.015653,1.147878,8.753648,0
4.593254,5.535574,2.694016,1
8.203631,3.252853,8.160023,1
1.720964,1.578154,4.4741,0
5.143225,8.510149,6.323913,0
2.722651,8.841207,3.519423,1
8.087696,4.397918,7.846278,1
6.696794,3.852647,0.888417,1
0.334956,7.359809,5.516798,0
5.101237,6.910876,9.237499,1
5.952488,6.841688,8.986893,1
7.814897,3.752363,3.567914,0
1.957577,7.455702,5.866661,1
5.577416,1.847122,5.997319,0
2.435309,2.617767,6.81682,0
7.223876,9.994455,6.228368,1
9.714554,9.962168,4.91626,1
2.218838,2.565185,4.47216,1
2.306384,9.040145,5.256627,1
1.191109,9.057596,4.998878,1
0.578172,6.292414,8.397279,0
0.316427,8.736316,0.271546,1
0.265382,7.890113,1.451696,0
7.98699,6.960294,0.926272,1
9.770871,0.282872,5.580168,1
9.700957,9.395466,7.908546,1
9.446367,2.566331,7.55446,1
7.348634,4.344506,6.620697,1
9.543325,7.020285,0.797669,1
2.294219,4.986436,4.958073,0
4.376951,8.649897,4.769422,1
1.086829,0.108199,1.205936,0
9.213516,1.914128,5.521919,1
2.00984,6.183737,1.375191,0
0.316287,9.799745,0.135086,1
1.601384,5.930536,3.275654,0
2.900339,2.300971,6.855923,0
1.206205,7.478684,3.862313,0
1.427878,7.770458,0.941775,1
6.059478,2.460083,3.000176,0
7.629026,8.337211,4.388627,1
1.857318,4.591545,5.027737,0
3.846074,9.245999,2.121086,1
9.624824,7.333543,3.096019,1
3.853355,4.72521,5.444896,0
8.812522,5.707811,0.993758,1
3.072623,8.648218,5.978697,1
4.717905,6.227956,0.351342,1
2.024822,9.90822,2.679296,0
5.564308,0.094503,8.463298,0
0.317326,5.859623,4.759902,0
6.358933,5.914641,8.32794,1
7.889385,1.38367,3.858171,1
9.065254,2.801778,4.325007,1
1.402836,5.063634,1.607693,0
3.268802,5.692015,5.304954,1
2.870873,6.018736,7.380368,0
5.399797,8.99288,0.578758,0
8.913816,5.501063,9.497863,1
2.532626,1.571885,1.340383,0
3.066236,1.497868,6.719397,0
6.615971,5.821648,2.582421,0
9.739239,5.409576,0.155095,1
4.057394,8.225139,4.629873,1
5.975638,0.410382,4.446526,0
9.304011,1.482665,2.670509,1
5.633476,4.173293,4.466345,0
3.165615,5.251345,7.93243,0
5.505528,6.150164,3.884792,1
7.634596,9.9753,8.887193,1
6.124866,9.191512,1.066422,0
8.464854,0.316104,2.229085,0
1.150617,5.218359,9.408677,0
6.863571,2.033519,0.160805,0
5.531788,6.477227,1.975594,1
7.85834,5.756847,9.187258,1
0.321808,0.062949,8.377002,0
2.484441,0.144483,0.836871,0
4.923484,5.085619,5.668181,1
9.219444,8.261316,7.134866,1
1.23164,5.89787,4.435115,0
0.53079,5.320596,7.658007,0
6.036884,8.912968,4.657344,1
4.795597,3.169254,9.314331,0
7.886993,0.939562,8.627559,0
7.589805,9.065704,2.948697,0
3.287717,8.960888,6.298322,1
0.288469,6.705898,3.599954,0
8.993491,9.135756,8.340451,1
3.617058,2.921167,4.797962,1
2.077742,0.574851,4.710076,0
1.198138,5.539496,9.439054,0
7.937595,3.437199,3.949388,1
0.620058,1.022973,5.76503,0
1.391516,4.978326,3.374184,0
0.12986,4.676319,8.496174,0
4.424153,9.474337,9.955616,1
9.156887,8.296645,8.670661,1
2.034828,8.842858,5.693433,1
4.138246,3.398431,6.391979,0
2.7772,1.583496,2.236769,0
3.701431,7.803439,7.446436,1
1.390052,9.893696,9.68476,0
8.335502,1.563509,6.982672,1
5.895462,3.346142,2.082711,1
3.729529,7.476907,6.629028,1
6.376524,7.477145,2.785089,1
3.654171,3.668385,0.461257,0
9.06433,2.199173,7.415653,1
4.013756,7.107712,5.013735,1
8.926285,8.40776,4.773553,1
8.078584,8.567548,5.161932,1
3.062215,4.52457,1.192142,0
6.47671,0.646952,6.603866,0
2.806124,4.662039,2.069472,0
3.874902,0.443848,0.826097,1
1.128637,1.958621,0.877206,0
3.49682,9.149581,5.174785,1
8.46868,4.237178,9.742175,1
1.616393,0.2301,2.631192,0
8.233772,3.839896,8.585553,1
0.539865,7.087618,5.674256,0
6.879443,0.227786,9.944549,0
0.966803,7.737264,4.726439,0
3.144824,1.910158,6.147025,1
6.680858,6.167587,4.287808,1
9.741549,1.254293,3.946923,1
8.862746,4.74551,6.927037,1
5.762533,7.372358,7.734554,1
2.082146,8.872459,9.027378,1
2.182251,9.502897,6.565177,1
6.147477,8.991677,2.548106,0
5.59463,2.372348,9.225407,0
1.515557,8.606742,7.453605,1
7.73674,6.854148,9.041911,1
8.209837,2.928341,9.874468,1
6.512535,3.974864,8.495052,1
3.25463,0.824834,3.742762,1
9.377261,6.43248,9.26961,1
7.853491,7.769916,2.94969,1
1.271396,8.963197,1.841316,1
6.047382,0.144334,3.619194,0
7.679606,6.683007,0.225711,1
5.647894,0.730723,1.671853,0
7.349373,4.015985,6.380345,1
3.683681,3.003311,9.256578,0
0.712478,6.014872,9.378152,0
4.078351,3.624259,1.810877,0
5.505601,9.92118,4.185333,1
9.703125,4.080375,0.702754,1
3.94077,7.299992,6.575171,1
9.654333,9.5016,2.795071,1
7.041798,0.002243,9.000924,0
8.448845,7.911386,1.775499,0
9.462389,1.995694,5.06978,1
7.170445,9.62483,2.823577,1
1.5328,8.948385,9.577391,1
8.196176,9.875664,9.623256,1
0.109766,2.397205,7.220741,0
0.902802,1.897844,3.053119,0
8.658326,9.974979,9.270689,1
4.694348,8.085728,5.599453,1
2.532123,7.461779,7.904729,1
5.106882,7.277419,6.335636,1
9.65524,1.219067,0.761537,1
4.410949,2.007742,7.959758,0
0.766549,4.688614,3.462512,0
2.044502,7.631686,2.953216,1
2.090096,3.824741,7.010147,0
1.713606,3.268295,8.546148,0
3.198402,6.815222,5.388696,1
6.571477,2.501736,2.674155,1
7.62566,0.686226,5.694887,0
0.12617,0.905726,8.492527,0
1.549081,7.302268,4.970235,0
5.586952,8.325055,3.581346,1
9.615641,9.763218,8.153214,1
6.943233,2.267325,1.475113,1
7.52396,8.333816,9.052295,1
2.389004,8.035457,7.717158,1
6.166156,6.237265,1.123382,1
0.691972,4.084153,5.986723,0
7.889388,8.56688,5.008579,1
2.093123,3.163712,7.620509,0
2.109525,6.907352,0.688697,1
2.415423,1.874708,3.019876,0
3.367083,0.861681,7.420754,0
8.643153,9.95488,0.133074,1
6.073969,8.405659,1.71503,1
4.713934,4.356336,9.556586,1
8.207826,6.120974,5.364522,1
6.790902,7.120468,8.923292,1
3.624733,7.387783,3.123513,1
0.471656,9.921043,3.171995,1
6.289362,4.8867,2.647153,1
2.295794,1.434717,6.11186,0
6.508186,3.733117,1.136829,1
7.566755,3.377089,7.865303,1
5.613885,5.818131,5.47995,1
8.562038,5.274475,8.817901,0
3.356559,5.711935,8.531026,1
2.525183,3.531595,5.774238,0
8.847123,3.158845,2.829882,0
9.519213,3.39652,6.226708,1
7.260181,0.964221,1.897375,0
5.871235,1.196841,2.520262,0
5.705484,6.37487,1.52579,1
1.168924,4.633832,2.752433,0
1.800686,6.465224,7.683491,0
8.749674,8.033941,8.023284,1
7.353814,0.895836,1.972177,0
6.353316,6.695928,7.459779,1
6.222917,4.915319,3.702459,1
9.182931,8.590926,3.695565,1
1.320192,3.788321,4.236479,0
6.581958,7.502172,8.812059,1
8.912495,6.253143,1.0955,1
9.024389,6.732526,4.197227,1
6.701142,3.858794,4.761155,1
7.974641,8.893259,7.72301,0
1.890105,1.961819,0.756204,0
9.622369,5.80925,4.706632,1
9.005695,2.262404,2.773843,1
3.249657,2.648826,9.53809,0
1.577206,2.775852,0.059595,0
0.023551,1.514318,8.011196,1
9.097215,5.099433,9.423206,1
0.819649,4.946887,6.422198,0
6.200323,8.879994,9.907535,1
9.517746,8.156309,6.866172,1
4.479697,8.583332,9.637599,1
5.87643,5.631327,4.727594,0
2.144667,8.244827,9.028242,1
8.675671,5.176909,2.374899,1
0.711755,9.312208,3.72578,1
5.056728,0.398599,4.522981,0
1.748489,8.541036,1.531278,1
1.580842,0.959438,5.863758,0
0.443325,1.478957,1.101927,0
8.907073,8.990891,6.69974,1
3.224415,9.133558,5.898208,1
4.06053,1.84395,9.508094,0
8.989885,3.825094,5.318347,1
7.080242,0.86954,0.29333,0
7.83317,4.459857,2.030015,0
1.599514,4.490204,0.76167,0
3.414574,9.281632,2.11735,1
5.98032,5.597564,9.652364,0
6.954417,3.541297,1.434615,1
0.146069,0.483541,8.457205,1
6.817155,6.039416,1.834803,1
5.834047,5.836099,5.29128,1
0.464863,8.256845,6.110685,0
9.245548,7.465616,0.925635,1
0.102239,1.73831,3.165814,0
7.219713,3.656717,9.529491,1
3.046689,5.397604,8.086466,0
6.214973,8.405523,0.980278,1
8.915108,6.747557,5.34482,1
3.695985,7.38563,7.95814,1
7.901112,1.640625,9.300852,1
0.982961,4.426771,0.189323,0
8.253786,5.415646,8.890994,1
1.378897,9.443357,7.215762,1
2.299305,4.71822,6.591333,0
2.334014,2.319412,3.269745,1
7.342765,4.616178,4.148949,1
7.747341,9.974467,3.191946,1
5.420767,4.526737,5.042766,1
7.328124,7.664718,0.034734,1
0.671701,5.371863,6.772673,0
7.82071,1.410631,2.203239,1
4.310508,3.748371,1.298771,1
9.2213,5.597222,5.10506,1
0.580145,2.066292,1.652449,0
8.590998,4.09882,7.941245,1
6.01576,2.208643,5.070951,0
0.864436,4.541338,9.193914,0
8.088039,4.759887,1.194513,1
5.505235,9.928499,9.910969,1
3.904627,4.474946,8.570277,0
6.071155,3.788013,6.759665,1
3.595686,0.927521,3.635766,0
0.591687,3.864581,2.187761,0
1.437183,6.255918,7.714199,0
8.34413,0.693532,3.355948,1
5.214583,5.803057,2.737643,1
2.754754,5.124684,8.69933,0
2.372149,0.423813,8.428537,0
3.807837,6.741541,3.682918,0
7.539193,8.021601,8.928891,1
3.058505,1.39953,4.47799,0
1.608018,9.304324,6.382505,1
3.300919,3.03538,0.395231,0
1.072398,1.652363,0.011836,0
0.08193,8.04769,4.348861,0
0.220872,2.384556,9.513445,0
5.947963,0.137828,4.731854,1
5.38982,9.325544,5.036853,0
7.595504,3.447402,5.815434,1
7.643222,0.106088,8.432197,0
2.337083,3.950576,5.874344,0
2.247558,7.673963,3.488699,1
9.270376,0.796315,1.366424,1
2.623496,1.16911,1.122171,0
1.782379,3.597757,6.443502,0
7.955926,1.616228,5.457421,1
5.865005,4.191692,6.516007,1
4.10223,1.922674,4.939985,0
8.79093,4.326224,0.579786,1
1.654152,7.309147,7.895447,0
1.747239,1.081099,5.737464,0
4.896099,9.74727,2.501862,1
2.754606,8.301071,4.790203,1
3.405257,7.789818,8.057167,1
7.713026,1.22035,3.184686,0
0.922295,3.565342,1.04485,0
3.349198,3.873468,5.996192,0
8.04022,5.458932,8.693289,1
3.472493,8.391484,4.016723,1
3.821734,3.746547,5.236376,0
6.726299,8.209299,4.476297,1
6.301092,7.164944,2.886108,1
5.324912,8.305413,6.291689,1
2.282535,1.054954,3.148269,0
7.718453,5.679741,7.438343,1
6.747477,7.265166,3.696666,1
8.224741,9.303363,0.996418,1
2.076344,0.011475,4.402273,0
1.699503,8.854652,3.396498,1
4.332789,1.438123,4.329434,0
3.958009,1.901016,8.620455,0
1.112093,4.174275,8.283727,0
6.844173,8.739009,8.256713,1
4.030978,9.103561,4.282384,1
4.254143,9.640679,5.786152,1
3.063753,7.721814,6.230659,1
3.998451,6.230202,0.034967,0
8.76978,3.347406,4.448593,1
0.251616,2.722614,7.027173,0
8.684736,9.892919,5.840546,0
8.203434,6.854537,7.106609,0
6.423539,4.581829,3.882916,1
8.336732,2.197966,7.308711,1
8.641728,4.947688,2.320394,1
0.882542,3.870852,4.49798,1
2.707628,8.045644,9.385241,0
5.041221,5.576323,6.002044,1
8.093905,4.391233,0.865144,1
8.532302,0.146092,4.690597,0
9.361138,0.58069,8.076709,1
4.623037,5.35977,4.038803,1
3.419443,1.802305,4.516021,0
4.54275,9.386165,6.614183,1
0.839301,4.93429,6.867109,0
7.195774,3.037917,4.557085,1
9.994326,5.793023,5.812043,1
7.051572,0.765428,7.582428,0
7.544993,1.105078,5.773752,0
7.011489,3.377078,8.100195,1
1.02914,5.385853,9.677976,0
3.351678,2.526302,1.188464,0
4.72367,4.236615,9.022506,0
8.728594,5.774657,5.510843,1
7.11212,1.343088,7.959288,0
7.813451,9.76055,5.654774,1
9.974077,7.026358,5.107513,1
5.357376,6.818476,1.9241,1
4.96664,1.235333,4.784303,0
8.668107,4.809232,2.779455,0
6.49054,7.983442,0.707805,1
9.346085,7.919244,4.621404,1
2.014945,2.706806,2.432927,0
5.237284,1.457904,6.97454,0
0.860409,6.639598,6.970324,1
8.761187,7.064864,4.094593,1
9.116423,3.709313,3.871273,0
1.05678,1.357051,3.82311,0
8.337726,7.472718,4.558698,1
5.919143,1.583452,8.935877,0
1.993316,8.239084,2.633257,1
8.021716,6.342182,7.909302,1
5.890965,3.637505,2.689112,1
1.901923,1.140468,7.848284,0
9.474008,5.746707,6.059347,1
5.153394,8.171422,0.896604,1
9.350108,7.78177,8.315634,1
7.069422,6.919559,7.430249,1
9.676179,6.42855,7.497735,1
6.659268,7.038673,9.232525,1
4.628728,4.785651,3.397574,1
1.781775,9.017403,1.703018,1
6.108692,2.151753,9.350847,0
9.566388,1.26013,3.263127,1
7.515146,8.231156,9.590619,1
1.697012,7.105475,6.945482,0
7.715365,8.765869,9.00063,1
1.902323,4.059608,4.594665,0
6.391549,4.639449,2.847547,1
9.579502,2.357574,2.771152,1
3.28138,9.031981,7.585712,1
7.837453,5.441829,8.81793,1
1.934773,2.579778,0.297307,0
6.789368,9.375825,0.366008,1
3.534686,4.279956,5.502778,0
6.718054,2.022967,8.42996,1
1.402602,0.488718,0.942079,0
3.863451,0.17125,7.404082,0
6.209774,4.44179,0.857557,0
6.782038,4.719974,8.938694,1
0.846803,6.61216,7.732436,1
0.100455,2.845341,8.59705,0
0.575743,1.349971,6.191586,0
1.538555,6.173235,6.22291,0
2.164427,9.302804,4.929414,1
3.223295,7.368915,4.975858,1
7.999436,3.750613,3.8359,1
4.26959,2.988275,3.229978,0
0.673383,9.076525,6.336805,1
0.192754,7.662682,7.457023,0
2.279514,1.294371,1.86839,0
1.034424,6.981127,5.938357,0
3.669614,8.953685,8.432356,1
0.664277,4.755262,3.081273,0
4.791125,2.681143,5.475407,0
4.692738,1.451291,4.609531,0
1.030279,7.994665,0.121596,1
8.822169,1.461359,9.521931,0
5.750514,4.852116,5.482756,0
5.46337,5.212213,8.179347,1
7.060022,6.482615,6.338869,1
5.736237,9.734211,5.398378,1
6.577366,9.742161,3.310567,1
6.650948,8.933993,0.22039,1
6.274055,1.822103,2.036458,0
7.789059,3.907613,9.969977,1
0.04818,6.682604,8.697812,0
4.354169,2.729463,2.814399,0
9.648637,3.302102,3.927219,1
2.968345,9.543015,5.613544,1
0.5971,5.395247,0.850492,0
3.578239,1.95551,7.96976,0
7.723329,1.031376,1.520844,1
6.720142,0.776754,0.939408,0
6.930544,8.062475,8.474543,1
3.307403,1.809064,0.699175,0
1.866908,2.438186,4.623373,1
2.690218,6.794288,2.046926,1
1.786553,0.387922,5.45336,0
2.619678,6.661454,2.386622,1
9.166596,5.835149,3.081693,1
0.384725,6.879666,8.294837,0
4.824313,7.486473,0.690407,1
2.050253,3.198138,9.333267,1
5.316337,0.321041,2.493743,0
4.229844,6.762392,2.428643,1
4.678503,8.73283,9.592475,1
3.862067,4.707299,1.756081,1
5.510489,7.724117,4.836306,1
6.273052,4.320675,1.175245,1
6.005089,6.232845,7.627485,1
2.60869,6.648896,4.034613,1
0.970135,0.219902,7.320876,0
5.082631,4.307455,6.675005,1
6.677924,2.184792,7.695746,0
1.104568,2.939011,1.032565,0
7.741146,0.328645,4.566827,0
4.67343,6.878455,1.353013,1
1.986036,7.339506,8.757165,1
0.967401,8.072466,2.530943,0
1.99373,6.493167,5.416901,0
4.624785,9.521029,5.112057,1
5.554091,1.28399,9.868398,0
8.825723,1.12524,8.932123,1
4.985424,9.707056,7.090613,1
1.894677,4.885147,0.659907,0
8.296788,0.45132,8.402247,0
3.615592,0.228657,3.476981,0
6.52579,3.691689,6.398316,1
4.69687,0.206235,3.800796,0
9.941285,3.529491,8.991321,1
1.956805,7.728556,5.279716,1
4.385654,2.725453,7.16179,1
9.031737,6.01384,7.283737,1
0.639265,7.13542,7.656806,0
0.377404,1.138913,1.03717,0
5.788623,5.66947,0.286423,1
2.336926,9.229904,5.274451,1
9.839527,4.087212,2.836072,0
6.833141,8.289988,7.150206,1
2.920092,6.016909,1.986905,0
9.491547,8.988719,5.12482,1
