@relation 'RTG_non drift generators.RandomTreeGenerator -r 0 -i 0'

@attribute nominal1 {value1,value2,value3,value4,value5}
@attribute nominal2 {value1,value2,value3,value4,value5}
@attribute nominal3 {value1,value2,value3,value4,value5}
@attribute nominal4 {value1,value2,value3,value4,value5}
@attribute nominal5 {value1,value2,value3,value4,value5}
@attribute numeric1 numeric
@attribute numeric2 numeric
@attribute numeric3 numeric
@attribute numeric4 numeric
@attribute numeric5 numeric
@attribute class {class1,class2}

@data
value4,value4,value5,value5,value5,0.015237348209699575,0.5149223351691428,0.9763852822212881,0.29748010278307646,0.9630277132919057,class2
value5,value4,value1,value2,value3,0.4072188688255761,0.05687311382485882,0.7153023880377846,0.44475714103386266,0.7464064851712084,class1
value5,value3,value4,value5,value1,0.20652561410888026,0.64589097416112,0.7659831632386727,0.7453886570962246,0.05928048208944914,class2
value3,value3,value4,value4,value2,0.37243542615899716,0.7330502172744895,0.42007971743217865,0.6209843283007451,0.2763129934947758,class2
value5,value4,value5,value4,value2,0.7366041907610925,0.18542737791974484,0.4008108828335224,0.39031366032353954,0.8261237995631964,class1
value1,value4,value5,value1,value4,0.7528923679694708,0.1525740592473902,0.8090436824582035,0.8846329147132288,0.4992529428132304,class2
value2,value5,value3,value5,value4,0.646920586024709,0.946682032277753,0.5281554250116064,0.5747379939569981,0.2747025288937507,class1
value1,value4,value3,value3,value3,0.8221146251665108,0.8971735473131262,0.8128922925956633,0.39531214766058276,0.5380860650881787,class2
value5,value5,value5,value4,value2,0.48600256060387714,0.9992973756992033,0.7087794234977921,0.7383221918212364,0.10349328062003604,class2
value5,value5,value4,value2,value3,0.4022618272587417,0.5653446103400943,0.8238816197025544,0.04695768833793079,0.26737441878312684,class2
value3,value4,value1,value1,value1,0.562710998466769,0.494770130060742,0.9769123781178494,0.6274098286185266,0.8091444120910567,class2
value3,value3,value3,value5,value5,0.3418348849652155,0.6608517669607324,0.4957737205323435,0.5445365615064716,0.7547894639983227,class2
value2,value5,value4,value2,value2,0.626913306320881,0.8132995962207181,0.6992173799577358,0.5751500884777011,0.27334309095143294,class2
value1,value3,value4,value5,value3,0.17469601409508584,0.45636132686193753,0.38466032663764016,0.21267470526731858,0.8514718582066572,class1
value3,value2,value5,value4,value4,0.16390323894523284,0.45362471866914267,0.6817819451606925,0.7416028896952657,0.9403876315316323,class2
value4,value3,value4,value1,value1,0.2615653962657346,0.8733479347007962,0.4202190377512982,0.20964673085650376,0.5590605997822848,class2
value4,value1,value2,value4,value3,0.8609010669273418,0.4578482773501398,0.5641086404802319,0.32938920233249225,0.23658704316062062,class2
value2,value3,value5,value4,value5,0.2651361093430945,0.9568465077819417,0.04436857610796041,0.5092871437862238,0.39666549578655186,class2
value4,value5,value4,value5,value2,0.30062593340420507,0.9756786195286344,0.6394457109938031,0.9784246706714819,0.30474580381444427,class1
value3,value3,value3,value5,value2,0.2863512196491834,0.2269541735877687,0.07676519265453163,0.5063614842192058,0.1262378887679627,class2
value4,value4,value4,value4,value4,0.02871199620017284,0.6331214502332678,0.9636234333362489,0.8454300042678338,0.090016153296268,class1
value2,value4,value2,value2,value2,0.34762448357610654,0.23858516906689242,0.6434333826720104,0.7508894370890923,0.9136676792733337,class2
value3,value1,value1,value2,value5,0.7821359288895948,0.7462106238037151,0.9415017224732616,0.38335362078143376,0.44552137934717084,class2
value3,value4,value2,value3,value2,0.8853672594294424,0.8614893628006318,0.8973969107365796,0.6186969092795508,0.10404591614741177,class1
value4,value1,value1,value3,value4,0.22330386147239223,0.07377338710006698,0.6274067310222045,0.2877596985251444,0.504681676556099,class2
value3,value2,value2,value5,value2,0.01650749487755865,0.3288640905096851,0.14795953401047046,0.012046603589849436,0.5989186337561926,class2
value3,value4,value5,value3,value5,0.19437274639095514,0.37699656965842987,0.043962229046302204,0.09041367741630946,0.1589631228079721,class1
value4,value2,value5,value4,value3,0.2866366548118068,0.15782151333232153,0.25221525079452856,0.1955169650024421,0.33620435798690895,class2
value1,value1,value4,value3,value5,0.6912020159152009,0.07081687408209425,0.0321920124127677,0.4208086295950755,0.6592955112230316,class1
value3,value5,value3,value5,value5,0.7631285283699879,0.3510999180994764,0.04226016268901911,0.23195775998198542,0.4558148701614878,class2
value5,value5,value1,value4,value1,0.8710606382143281,0.7233817351527656,0.4236854723303477,0.8242016089997461,0.0865089380841173,class2
value5,value1,value1,value1,value3,0.6075301817716242,0.9816771468325228,0.805344392447877,0.21180842679797685,0.9197746195665395,class2
value1,value3,value4,value3,value2,0.7869849379731517,0.5523971774993222,0.24462134764289323,0.6328876230621656,0.3942316210061573,class2
value3,value3,value3,value3,value1,0.8809308287429585,0.8210954583052554,0.5652313631066038,0.00618363758767837,0.8675110295739166,class2
value5,value2,value2,value3,value2,0.5899112477424906,0.8134982549090237,0.5694045004594827,0.8218452940755605,0.8919188308557543,class2
value3,value5,value5,value3,value4,0.44303745696740715,0.9830293322332299,0.830933961077467,0.07736587191028732,0.9544209699811675,class2
value3,value5,value4,value2,value4,0.3951359129620844,0.16448722157215412,0.7723837660366579,0.09703878377925657,0.9593724313927529,class2
value1,value1,value5,value1,value5,0.2370286652915401,0.42513306137787354,0.13557732569494185,0.5088049354497258,0.36195768300391074,class2
value3,value3,value2,value4,value4,0.14432624277924078,0.7028812778166508,0.6295775311653986,0.4028620499245601,0.06049961531034165,class2
value2,value1,value4,value4,value5,0.8351838398358118,0.24260756117599103,0.9532758066855824,0.1049531449502279,0.13955762414892026,class1
value2,value5,value3,value5,value2,0.6082118957605731,0.40507025321824564,0.6789123016568974,0.783938475066941,0.6990949275592956,class2
value2,value3,value5,value3,value2,0.8460203237394066,0.6165781052339911,0.7007585412870968,0.4804362563255974,0.9756447895995694,class1
value4,value4,value1,value3,value5,0.6010820315009611,0.6909871784840897,0.49801277480552975,0.9271118369479177,0.4401920739685189,class2
value3,value2,value1,value4,value3,0.5838361251378047,0.8130893911323507,0.05710249312009397,0.10598592477180802,0.5598049322024664,class2
value1,value5,value5,value1,value3,0.836407324465989,0.8950897620036888,0.4011636021436913,0.15941046784354473,0.9425153361961318,class2
value4,value2,value5,value5,value2,0.8440215459359356,0.1433051276309476,0.8213522221602162,0.9336494325992188,0.10711211396742593,class1
value1,value1,value4,value1,value5,0.2616217695275551,0.3692172416159166,0.3300627977637155,0.43885986241390895,0.23290296597847748,class1
value1,value3,value4,value3,value3,0.6918463240830681,0.8652260950067524,0.6910421687891364,0.3418984844086944,0.2118895225648607,class1
value4,value2,value1,value4,value2,0.8791401613065185,0.40715419726992386,0.7025778270679826,0.6055783563080832,0.6109653751158628,class2
value5,value5,value3,value4,value5,0.35888108516297246,0.7444215679636872,0.528195521045274,0.6680377088384251,0.1572060947001941,class1
value5,value4,value4,value1,value4,0.8614741644706511,0.4960089672291197,0.16295754296846932,0.5595084177664076,0.15806367818795597,class1
value1,value2,value4,value1,value2,0.7107534458387575,0.9148142977459012,0.7693252841548874,0.9105263033658856,0.19307017838331764,class2
value3,value1,value4,value5,value4,0.19414011613002846,0.7063831024906322,0.20218488653791367,0.2410271356065392,0.9036912069986079,class2
value5,value2,value4,value1,value1,0.08696668595633428,0.20118025048288424,0.18551696155105157,0.5877299146168107,0.29222105834622547,class1
value1,value2,value2,value2,value3,0.6785382560438684,0.7182581281679278,0.47624873755608943,0.9958371950279762,0.9148047637716686,class2
value2,value4,value3,value1,value1,0.4461991884522438,0.2807151896025315,0.35889812548499445,0.8353479069316601,0.8527058532267868,class2
value5,value5,value2,value3,value1,0.7054342684638316,0.5214423446407854,0.5758719723581407,0.5192509656449992,0.3349561217686182,class1
value1,value2,value2,value5,value3,0.15781849747048116,0.39773874897942785,0.18991462652765556,0.8943676692202907,0.40974880270487724,class2
value3,value1,value1,value1,value4,0.08296101234573838,0.35653478272814454,0.7319401247586117,0.6294869711497918,0.12704659358365922,class2
value3,value2,value4,value3,value2,0.9582911146061418,0.6720818692377043,0.6501981624715035,0.20694497048589566,0.44943089860028274,class2
value1,value2,value4,value3,value5,0.972234984807299,0.7891824431156332,0.12881215739900953,0.94070732953658,0.2509709988540777,class2
value3,value2,value3,value5,value5,0.244770540811165,0.23102153492054278,0.622549657360862,0.4424906918023508,0.5159401871428368,class2
value5,value4,value5,value2,value4,0.8024123251464917,0.4428890389975285,0.5351236419173626,0.4736928837906742,0.47679080676372865,class1
value2,value2,value4,value2,value1,0.849219163525863,0.8989983226646471,0.1634629593388114,0.11560060201934363,0.035666400174733104,class2
value4,value1,value5,value3,value2,0.541547855322394,0.48168809161067283,0.21260989803002783,0.4034226229194542,0.3051329573005832,class1
value3,value2,value1,value1,value5,0.37113083439150085,0.028220190155806235,0.34970436636582747,0.3304119686143746,0.7769942802068207,class2
value3,value2,value3,value2,value5,0.24692377393258957,0.7150151395778932,0.4581519912213672,0.6735504547362867,0.3214013006948021,class2
value5,value3,value1,value5,value1,0.2507225148613349,0.7786484397391595,0.8864306402136451,0.3359754285612315,0.9723528974328667,class2
value2,value1,value3,value1,value3,0.395715137882258,0.9051630077518047,0.30235111285003013,0.1686208537947378,0.6885526589754967,class2
value5,value5,value4,value3,value4,0.5858493874508011,0.4926523841470545,0.29369528387276156,0.33085731638906224,0.1364474028055378,class1
value4,value5,value1,value2,value3,0.634174718360956,0.5215378922523896,0.4747483837877644,0.20689109010553952,0.4040061877923474,class2
value1,value4,value5,value5,value4,0.7241184208106071,0.6120854737454217,0.4058706576909372,0.6630666357887196,0.9576895543254661,class2
value4,value3,value4,value3,value3,0.82135138920651,0.9779828393247648,0.2748396304537426,0.4564709033051809,0.8453039523630864,class1
value5,value1,value4,value4,value2,0.6173292805618905,0.24539668850095642,0.040196733747042135,0.19911927529240825,0.602027656269479,class1
value2,value2,value5,value2,value5,0.1731270506345549,0.44446210744203973,0.6020532012236816,0.45653494531281724,0.2525300032652519,class2
value3,value4,value1,value2,value3,0.9665154383350353,0.2371995805218201,0.4511611449913746,0.9463351304192613,0.016534757043092818,class1
value3,value5,value1,value2,value4,0.9293455152090861,0.06939451299109556,0.029112865419510414,0.18483906149202245,0.015618503476782952,class1
value1,value3,value1,value5,value5,0.8460659691389804,0.3873018176104561,0.8368584226039337,0.6238352783681191,0.71963157246858,class2
value3,value4,value4,value4,value3,0.04204690912630904,0.6825153487909209,0.7923834771107963,0.48553466050476035,0.01934828992310844,class2
value1,value5,value2,value1,value5,0.013896901893302949,0.8334989291428241,0.3640805262214474,0.578513493800663,0.05856487761244433,class2
value4,value1,value2,value2,value2,0.779804614052717,0.9765457725646137,0.47499242391368124,0.9898378209276931,0.9846293926919372,class2
value3,value3,value2,value5,value3,0.9124193941445458,0.5339875496729011,0.7086064607015957,0.4827201366153232,0.8449098674862073,class2
value5,value3,value4,value5,value4,0.47390668890728704,0.8212259772738777,0.4432512855150693,0.6911603912163032,0.13408940173118233,class2
value4,value5,value5,value5,value5,0.7646972811537663,0.9351150164133438,0.33045693085063477,0.9291021994074395,0.3742783537779971,class1
value1,value3,value3,value2,value2,0.36588249519610894,0.2984855841323494,0.6679467135141394,0.13679880518608334,0.530376075174119,class1
value4,value3,value5,value5,value5,0.05069954436924051,0.8200375867177501,0.5634888294063402,0.7430167137516777,0.18193091940951467,class1
value3,value3,value1,value5,value5,0.6225000895260222,0.921993999475233,0.4916488638235662,0.7488066339037133,0.567512083971172,class2
value5,value5,value1,value2,value5,0.5704117309476702,0.6806825710624164,0.2260463126803286,0.7912089099330722,0.5338221386068532,class2
value3,value5,value2,value4,value2,0.013128849392111563,0.1410579255964166,0.4938062282074872,0.25676358222943485,0.09562439842463344,class2
value2,value2,value3,value4,value1,0.7299162733658168,0.006833393204407123,0.09502864427885804,0.3987998592353955,0.12971432525451954,class1
value1,value1,value3,value4,value2,0.5077746949119167,0.944889387048181,0.8613316427130719,0.013613292515171849,0.372357089358641,class2
value4,value5,value1,value2,value3,0.29114970667737416,0.23246479138156684,0.34509074038963805,0.7648508870267291,0.30413366332604164,class2
value1,value5,value3,value4,value2,0.4049442731362285,0.8626622909186363,0.4816339975423707,0.5862503162348082,0.40851478888134807,class2
value1,value4,value3,value1,value4,0.409422347245774,0.12486806139664242,0.16781991425835918,0.09368137564702694,0.8167555337058033,class1
value4,value1,value5,value1,value2,0.7572103427809662,0.35208573308443813,0.7712592369439388,0.1271408814610271,0.662176427455809,class1
value5,value2,value3,value4,value5,0.2667201867496303,0.6817117229120022,0.2839183862370862,0.9201635222263299,0.35913706231087694,class1
value2,value3,value2,value5,value2,0.9704413355222983,0.6009936099688471,0.6459500689899184,0.9033624950404404,0.07388351931954984,class1
value5,value1,value2,value1,value3,0.5680551764534341,0.8337636966532341,0.4769561566448245,0.8513939785855105,0.226035634667337,class1
value4,value1,value3,value2,value2,0.8967420792137714,0.46621098122343463,0.8678112408279562,0.7025575643572022,0.29283153952628027,class2
value2,value3,value1,value4,value3,0.7650467796251307,0.13154142904153732,0.7665381088475016,0.46955061875642645,0.1641801628639269,class1
value5,value4,value1,value4,value3,0.7108747610579481,0.055299575882648,0.5010428860319216,0.04457914538451324,0.3989434775607802,class1
value5,value4,value3,value2,value1,0.6314203320709247,0.6738204661972288,0.23260934353556284,0.676029484927475,0.5428422839674447,class1
value4,value2,value3,value5,value5,0.9718145238147936,0.34785889710318274,0.38807298088296693,0.029990799360492426,0.2519405737358318,class2
value5,value3,value1,value2,value2,0.5310546276492341,0.13078466281538992,0.13167992413102025,0.2874665601361087,0.6424051890231204,class1
value3,value5,value5,value2,value5,0.309072497400122,0.43447218640559615,0.7426591125998037,0.4539976553428421,0.9243656662452433,class1
value3,value3,value4,value2,value1,0.856198355578965,0.6283510434865157,0.6818413469939878,0.7206006646775193,0.17880699040833492,class2
value2,value2,value2,value2,value5,0.4656056013052695,0.8483072121971023,0.218457386681577,0.5713528334579145,0.46424134619036783,class2
