Start time          	End time            	Location	Type		Place
2012-11-28 23:44:06		2012-11-28 23:44:09		Door		PIR			Bedroom
2012-11-28 23:48:37		2012-11-28 23:48:40		Door		PIR			Bedroom
2012-11-28 23:54:55		2012-11-28 23:56:27		Toilet		Flush		Bathroom
2012-11-28 23:55:12		2012-11-28 23:55:14		Door		PIR			Living
2012-11-28 23:55:32		2012-11-28 23:55:37		Door		PIR			Living
2012-11-28 23:55:40		2012-11-28 23:56:16		Basin		PIR			Bathroom
2012-11-28 23:56:39		2012-11-28 23:56:43		Door		PIR			Bedroom
2012-11-28 23:57:21		2012-11-28 23:57:24		Door		PIR			Bedroom
2012-11-28 23:57:28		2012-11-28 23:57:31		Door		PIR			Living
2012-11-28 23:58:16		2012-11-28 23:58:19		Door		PIR			Living
2012-11-28 23:58:28		2012-11-29 00:00:03		Basin		PIR			Bathroom
2012-11-29 00:00:33		2012-11-29 00:00:38		Door		PIR			Bedroom
2012-11-29 00:01:13		2012-11-29 00:58:22		Bed			Pressure	Bedroom
2012-11-29 00:58:41		2012-11-29 00:58:45		Door		PIR			Bedroom
2012-11-29 00:58:46		2012-11-29 00:59:04		Basin		PIR			Bathroom
2012-11-29 00:59:49		2012-11-29 00:59:53		Door		PIR			Bedroom
2012-11-29 01:00:07		2012-11-29 09:34:17		Bed			Pressure	Bedroom
2012-11-29 09:35:26		2012-11-29 09:35:28		Door		PIR			Bedroom
2012-11-29 09:36:30		2012-11-29 09:36:33		Door		PIR			Living
2012-11-29 09:38:03		2012-11-29 09:38:06		Door		PIR			Living
2012-11-29 09:38:45		2012-11-29 09:38:47		Door		PIR			Kitchen
2012-11-29 09:41:08		2012-11-29 09:41:10		Fridge		Magnetic	Kitchen
2012-11-29 09:41:33		2012-11-29 09:41:35		Fridge		Magnetic	Kitchen
2012-11-29 09:42:59		2012-11-29 09:43:03		Fridge		Magnetic	Kitchen
2012-11-29 09:45:22		2012-11-29 09:45:29		Door		PIR			Kitchen
2012-11-29 09:45:44		2012-11-29 09:45:48		Door		PIR			Bedroom
2012-11-29 09:49:14		2012-11-29 09:49:18		Door		PIR			Bedroom
2012-11-29 09:50:32		2012-11-29 09:56:53		Toilet		Flush		Bathroom
2012-11-29 09:52:57		2012-11-29 09:52:59		Door		PIR			Kitchen
2012-11-29 09:54:10		2012-11-29 09:54:13		Door		PIR			Kitchen
2012-11-29 09:55:28		2012-11-29 09:55:31		Door		PIR			Living
2012-11-29 09:55:51		2012-11-29 09:55:54		Door		PIR			Living
2012-11-29 10:02:07		2012-11-29 10:02:11		Door		PIR			Bedroom
2012-11-29 10:02:25		2012-11-29 10:02:29		Door		PIR			Bedroom
2012-11-29 10:04:10		2012-11-29 10:04:34		Basin		PIR			Bathroom
2012-11-29 10:04:46		2012-11-29 10:04:49		Door		PIR			Living
2012-11-29 10:05:28		2012-11-29 10:05:31		Door		PIR			Living
2012-11-29 10:05:54		2012-11-29 10:06:36		Basin		PIR			Bathroom
2012-11-29 10:07:42		2012-11-29 10:07:45		Door		PIR			Bedroom
2012-11-29 10:14:48		2012-11-29 10:14:51		Door		PIR			Bedroom
2012-11-29 10:15:12		2012-11-29 10:20:43		Basin		PIR			Bathroom
2012-11-29 10:23:45		2012-11-29 10:23:49		Door		PIR			Living
2012-11-29 10:29:36		2012-11-29 10:29:38		Door		PIR			Living
2012-11-29 10:30:13		2012-11-29 10:31:17		Basin		PIR			Bathroom
2012-11-29 10:34:49		2012-11-29 10:36:06		Toilet		Flush		Bathroom
2012-11-29 10:38:03		2012-11-29 10:38:07		Door		PIR			Bedroom
2012-11-29 10:42:13		2012-11-29 10:42:15		Door		PIR			Bedroom
2012-11-29 10:45:46		2012-11-29 10:45:50		Maindoor	Magnetic	Entrance
2012-11-29 13:39:54		2012-11-29 13:39:59		Maindoor	Magnetic	Entrance
2012-11-29 13:40:20		2012-11-29 13:40:22		Door		PIR			Living
2012-11-29 13:40:31		2012-11-29 13:40:34		Door		PIR			Living
2012-11-29 13:41:08		2012-11-29 13:41:12		Door		PIR			Bedroom
2012-11-29 13:46:09		2012-11-29 13:46:12		Door		PIR			Bedroom
2012-11-29 13:48:28		2012-11-29 13:48:30		Door		PIR			Kitchen
2012-11-29 13:52:40		2012-11-29 13:52:42		Door		PIR			Kitchen
2012-11-29 13:53:17		2012-11-29 13:53:20		Door		PIR			Living
2012-11-29 13:53:51		2012-11-29 13:53:54		Door		PIR			Living
2012-11-29 13:54:11		2012-11-29 13:54:14		Door		PIR			Kitchen
2012-11-29 14:12:25		2012-11-29 14:12:35		Fridge		Magnetic	Kitchen
2012-11-29 14:19:51		2012-11-29 14:19:53		Door		PIR			Kitchen
2012-11-29 14:20:06		2012-11-29 14:20:09		Door		PIR			Living
2012-11-29 14:23:10		2012-11-29 14:23:13		Door		PIR			Living
2012-11-29 14:24:01		2012-11-29 14:24:08		Door		PIR			Bedroom
2012-11-29 14:26:54		2012-11-29 14:26:57		Door		PIR			Bedroom
2012-11-29 14:27:07		2012-11-29 14:27:13		Door		PIR			Living
2012-11-29 15:05:25		2012-11-29 15:05:28		Door		PIR			Living
2012-11-29 15:05:37		2012-11-29 15:05:39		Door		PIR			Kitchen
2012-11-29 15:07:54		2012-11-29 15:07:56		Door		PIR			Kitchen
2012-11-29 15:08:06		2012-11-29 15:08:10		Door		PIR			Living
2012-11-29 15:09:02		2012-11-29 15:31:35		Seat		Pressure	Living
2012-11-29 15:32:05		2012-11-29 15:32:18		Door		PIR			Living
2012-11-29 15:32:22		2012-11-29 15:32:25		Door		PIR			Kitchen
2012-11-29 15:40:26		2012-11-29 15:40:31		Door		PIR			Kitchen
2012-11-29 15:40:35		2012-11-29 15:40:39		Door		PIR			Living
2012-11-29 15:41:10		2012-11-29 15:41:14		Door		PIR			Living
2012-11-29 15:41:23		2012-11-29 15:41:26		Door		PIR			Kitchen
2012-11-29 15:43:45		2012-11-29 15:43:47		Door		PIR			Kitchen
2012-11-29 15:44:02		2012-11-29 15:44:04		Door		PIR			Living
2012-11-29 15:50:25		2012-11-29 15:50:29		Door		PIR			Living
2012-11-29 15:50:38		2012-11-29 15:50:40		Door		PIR			Kitchen
2012-11-29 15:50:41		2012-11-29 15:50:59		Door		PIR			Kitchen
2012-11-29 15:51:12		2012-11-29 15:51:16		Door		PIR			Living
2012-11-29 16:10:46		2012-11-29 16:10:49		Door		PIR			Living
2012-11-29 16:12:29		2012-11-29 16:18:03		Toilet		Flush		Bathroom
2012-11-29 16:12:36		2012-11-29 16:12:48		Basin		PIR			Bathroom
2012-11-29 16:13:00		2012-11-29 16:13:02		Door		PIR			Living
2012-11-29 16:13:28		2012-11-29 16:13:31		Door		PIR			Living
2012-11-29 16:13:42		2012-11-29 16:13:44		Door		PIR			Kitchen
2012-11-29 16:17:52		2012-11-29 16:17:54		Door		PIR			Kitchen
2012-11-29 16:18:16		2012-11-29 16:18:19		Door		PIR			Living
2012-11-29 16:19:01		2012-11-29 18:14:42		Seat		Pressure	Living
2012-11-29 18:15:52		2012-11-29 18:15:55		Door		PIR			Living
2012-11-29 18:16:08		2012-11-29 18:16:11		Door		PIR			Kitchen
2012-11-29 18:18:33		2012-11-29 18:18:55		Fridge		Magnetic	Kitchen
2012-11-29 18:19:51		2012-11-29 18:19:59		Door		PIR			Kitchen
2012-11-29 18:20:04		2012-11-29 18:20:10		Door		PIR			Living
2012-11-29 18:21:27		2012-11-29 18:21:31		Door		PIR			Living
2012-11-29 18:21:44		2012-11-29 18:21:46		Door		PIR			Kitchen
2012-11-29 18:33:11		2012-11-29 18:33:13		Door		PIR			Kitchen
2012-11-29 18:33:35		2012-11-29 18:33:39		Door		PIR			Living
2012-11-29 18:42:17		2012-11-29 18:42:19		Door		PIR			Living
2012-11-29 18:44:51		2012-11-29 18:44:54		Door		PIR			Living
2012-11-29 18:45:34		2012-11-29 19:35:57		Seat		Pressure	Living
2012-11-29 19:36:02		2012-11-29 19:36:04		Door		PIR			Living
2012-11-29 19:36:11		2012-11-29 19:36:14		Door		PIR			Living
2012-11-29 19:37:19		2012-11-29 20:57:26		Seat		Pressure	Living
2012-11-29 20:58:04		2012-11-29 20:58:08		Door		PIR			Living
2012-11-29 21:00:13		2012-11-29 21:01:23		Toilet		Flush		Bathroom
2012-11-29 21:01:06		2012-11-29 21:01:09		Basin		PIR			Bathroom
2012-11-29 21:01:27		2012-11-29 21:01:32		Door		PIR			Bedroom
2012-11-29 21:01:37		2012-11-29 21:01:41		Door		PIR			Bedroom
2012-11-29 21:01:48		2012-11-29 21:01:51		Door		PIR			Living
2012-11-29 21:02:43		2012-11-29 21:31:33		Seat		Pressure	Living
2012-11-29 21:32:49		2012-11-29 21:32:52		Door		PIR			Living
2012-11-29 21:33:04		2012-11-29 21:33:08		Door		PIR			Kitchen
2012-11-29 21:41:37		2012-11-29 21:41:40		Door		PIR			Kitchen
2012-11-29 21:42:07		2012-11-29 21:42:10		Door		PIR			Living
2012-11-29 21:42:26		2012-11-29 21:42:29		Door		PIR			Living
2012-11-29 21:42:39		2012-11-29 21:42:40		Door		PIR			Kitchen
2012-11-29 21:43:00		2012-11-29 21:43:02		Door		PIR			Kitchen
2012-11-29 21:43:17		2012-11-29 21:43:20		Door		PIR			Living
2012-11-29 21:59:45		2012-11-29 21:59:48		Door		PIR			Living
2012-11-29 22:00:00		2012-11-29 22:00:03		Door		PIR			Kitchen
2012-11-29 22:07:47		2012-11-29 22:07:49		Door		PIR			Kitchen
2012-11-29 22:08:00		2012-11-29 22:08:03		Door		PIR			Living
2012-11-29 22:08:56		2012-11-29 22:08:59		Door		PIR			Living
2012-11-29 22:09:09		2012-11-29 22:09:18		Door		PIR			Kitchen
2012-11-29 22:09:35		2012-11-29 22:09:38		Door		PIR			Kitchen
2012-11-29 22:09:51		2012-11-29 22:09:56		Door		PIR			Living
2012-11-29 22:25:40		2012-11-29 22:25:43		Door		PIR			Living
2012-11-29 22:26:00		2012-11-29 22:26:03		Door		PIR			Kitchen
2012-11-29 22:26:09		2012-11-29 22:26:14		Fridge		Magnetic	Kitchen
2012-11-29 22:26:22		2012-11-29 22:26:25		Door		PIR			Kitchen
2012-11-29 22:26:40		2012-11-29 22:26:43		Door		PIR			Living
2012-11-29 23:35:43		2012-11-29 23:35:46		Door		PIR			Living
2012-11-29 23:35:50		2012-11-29 23:35:53		Door		PIR			Bedroom
2012-11-29 23:37:25		2012-11-29 23:37:28		Door		PIR			Bedroom
2012-11-29 23:37:37		2012-11-29 23:37:40		Door		PIR			Living
2012-11-29 23:37:53		2012-11-29 23:37:55		Door		PIR			Living
2012-11-29 23:38:15		2012-11-29 23:38:18		Door		PIR			Kitchen
2012-11-29 23:39:31		2012-11-29 23:39:36		Door		PIR			Kitchen
2012-11-29 23:40:19		2012-11-29 23:40:23		Door		PIR			Living
2012-11-30 00:14:21		2012-11-30 00:14:23		Door		PIR			Living
2012-11-30 00:14:30		2012-11-30 00:14:32		Door		PIR			Bedroom
2012-11-30 00:18:08		2012-11-30 00:18:10		Door		PIR			Bedroom
2012-11-30 00:18:47		2012-11-30 00:18:50		Door		PIR			Living
2012-11-30 00:32:10		2012-11-30 00:32:13		Door		PIR			Living
2012-11-30 00:32:46		2012-11-30 00:32:49		Door		PIR			Living
2012-11-30 01:39:01		2012-11-30 01:39:04		Door		PIR			Living
2012-11-30 01:40:19		2012-11-30 01:41:11		Toilet		Flush		Bathroom
2012-11-30 01:40:31		2012-11-30 01:40:36		Door		PIR			Bedroom
2012-11-30 01:40:53		2012-11-30 07:39:54		Bed			Pressure	Bedroom
2012-11-30 07:40:43		2012-11-30 07:40:46		Door		PIR			Bedroom
2012-11-30 07:43:01		2012-11-30 07:43:06		Door		PIR			Bedroom
2012-11-30 07:44:23		2012-11-30 09:19:25		Bed			Pressure	Bedroom
2012-11-30 10:20:42		2012-11-30 10:20:45		Door		PIR			Bedroom
2012-11-30 10:25:46		2012-11-30 10:31:37		Toilet		Flush		Bathroom
2012-11-30 10:26:52		2012-11-30 10:26:56		Door		PIR			Living
2012-11-30 10:27:06		2012-11-30 10:27:08		Door		PIR			Living
2012-11-30 10:27:14		2012-11-30 10:28:47		Basin		PIR			Bathroom
2012-11-30 10:29:05		2012-11-30 10:29:08		Door		PIR			Living
2012-11-30 10:32:15		2012-11-30 10:32:18		Door		PIR			Living
2012-11-30 10:32:38		2012-11-30 10:32:40		Door		PIR			Kitchen
2012-11-30 10:34:56		2012-11-30 10:34:58		Door		PIR			Kitchen
2012-11-30 10:40:26		2012-11-30 10:40:28		Door		PIR			Bedroom
2012-11-30 10:42:01		2012-11-30 10:42:03		Door		PIR			Bedroom
2012-11-30 10:42:13		2012-11-30 10:42:16		Door		PIR			Living
2012-11-30 10:51:19		2012-11-30 10:51:22		Door		PIR			Living
2012-11-30 10:51:36		2012-11-30 10:51:37		Door		PIR			Kitchen
2012-11-30 10:52:52		2012-11-30 10:52:55		Fridge		Magnetic	Kitchen
2012-11-30 10:53:25		2012-11-30 10:53:27		Fridge		Magnetic	Kitchen
2012-11-30 10:53:30		2012-11-30 10:53:40		Fridge		Magnetic	Kitchen
2012-11-30 11:13:55		2012-11-30 11:14:05		Fridge		Magnetic	Kitchen
2012-11-30 11:31:15		2012-11-30 11:31:23		Cupboard	Magnetic	Kitchen
2012-11-30 11:35:40		2012-11-30 11:35:42		Door		PIR			Kitchen
2012-11-30 11:35:52		2012-11-30 11:35:55		Door		PIR			Living
2012-11-30 11:36:11		2012-11-30 11:36:14		Door		PIR			Living
2012-11-30 11:36:18		2012-11-30 11:36:22		Door		PIR			Bedroom
2012-11-30 11:41:13		2012-11-30 11:41:15		Door		PIR			Bedroom
2012-11-30 11:41:29		2012-11-30 11:41:31		Door		PIR			Kitchen
2012-11-30 11:42:38		2012-11-30 11:42:45		Fridge		Magnetic	Kitchen
2012-11-30 11:51:16		2012-11-30 11:51:18		Door		PIR			Kitchen
2012-11-30 11:51:29		2012-11-30 11:51:32		Door		PIR			Living
2012-11-30 11:51:38		2012-11-30 11:51:40		Door		PIR			Living
2012-11-30 11:52:27		2012-11-30 11:56:38		Basin		PIR			Bathroom
2012-11-30 11:57:17		2012-11-30 12:00:45		Shower		PIR			Bathroom
2012-11-30 12:02:55		2012-11-30 12:03:36		Basin		PIR			Bathroom
2012-11-30 12:04:02		2012-11-30 12:04:05		Door		PIR			Living
2012-11-30 12:04:56		2012-11-30 12:26:06		Seat		Pressure	Living
2012-11-30 12:26:30		2012-11-30 12:26:33		Door		PIR			Living
2012-11-30 12:26:38		2012-11-30 12:30:52		Basin		PIR			Bathroom
2012-11-30 12:42:55		2012-11-30 12:42:58		Door		PIR			Bedroom
2012-11-30 12:43:09		2012-11-30 12:43:11		Door		PIR			Bedroom
2012-11-30 12:50:17		2012-11-30 12:50:20		Door		PIR			Living
2012-11-30 12:50:24		2012-11-30 12:50:26		Door		PIR			Living
2012-11-30 12:50:47		2012-11-30 12:50:48		Door		PIR			Kitchen
2012-11-30 12:53:17		2012-11-30 12:53:19		Door		PIR			Kitchen
2012-11-30 12:53:30		2012-11-30 12:53:33		Door		PIR			Living
2012-11-30 12:53:56		2012-11-30 12:53:59		Door		PIR			Living
2012-11-30 12:54:06		2012-11-30 12:55:02		Toilet		Flush		Bathroom
2012-11-30 12:54:14		2012-11-30 12:54:54		Basin		PIR			Bathroom
2012-11-30 12:55:16		2012-11-30 12:55:19		Door		PIR			Living
2012-11-30 12:56:27		2012-11-30 14:34:09		Seat		Pressure	Living
2012-11-30 14:35:39		2012-11-30 14:35:42		Door		PIR			Living
2012-11-30 14:35:53		2012-11-30 14:35:58		Door		PIR			Kitchen
2012-11-30 14:46:07		2012-11-30 14:46:10		Door		PIR			Kitchen
2012-11-30 14:46:33		2012-11-30 14:46:36		Door		PIR			Living
2012-11-30 15:08:36		2012-11-30 15:08:39		Door		PIR			Living
2012-11-30 15:08:48		2012-11-30 15:08:50		Door		PIR			Kitchen
2012-11-30 15:17:06		2012-11-30 15:17:09		Door		PIR			Kitchen
2012-11-30 15:17:19		2012-11-30 15:17:23		Door		PIR			Living
2012-11-30 15:17:34		2012-11-30 15:17:39		Door		PIR			Living
2012-11-30 15:17:46		2012-11-30 15:17:49		Door		PIR			Kitchen
2012-11-30 15:17:52		2012-11-30 15:17:57		Fridge		Magnetic	Kitchen
2012-11-30 15:18:35		2012-11-30 15:18:39		Fridge		Magnetic	Kitchen
2012-11-30 15:19:21		2012-11-30 15:19:23		Door		PIR			Kitchen
2012-11-30 15:19:35		2012-11-30 15:19:39		Door		PIR			Living
2012-11-30 15:19:50		2012-11-30 15:19:56		Door		PIR			Living
2012-11-30 15:19:58		2012-11-30 15:20:00		Door		PIR			Kitchen
2012-11-30 15:20:09		2012-11-30 15:20:11		Door		PIR			Kitchen
2012-11-30 15:20:21		2012-11-30 15:20:24		Door		PIR			Living
2012-11-30 15:21:27		2012-11-30 17:29:09		Seat		Pressure	Living
2012-11-30 17:30:40		2012-11-30 17:30:44		Door		PIR			Living
2012-11-30 17:30:56		2012-11-30 17:30:58		Door		PIR			Kitchen
2012-11-30 17:42:30		2012-11-30 17:42:43		Fridge		Magnetic	Kitchen
2012-11-30 17:42:57		2012-11-30 17:42:59		Door		PIR			Kitchen
2012-11-30 17:46:06		2012-11-30 17:47:58		Toilet		Flush		Bathroom
2012-11-30 17:48:10		2012-11-30 17:48:12		Door		PIR			Kitchen
2012-11-30 17:51:32		2012-11-30 17:51:36		Door		PIR			Kitchen
2012-11-30 17:51:51		2012-11-30 17:51:54		Door		PIR			Living
2012-11-30 17:52:17		2012-11-30 20:23:58		Seat		Pressure	Living
2012-11-30 20:24:56		2012-11-30 20:24:59		Door		PIR			Living
2012-11-30 20:25:13		2012-11-30 20:25:14		Door		PIR			Kitchen
2012-11-30 20:25:45		2012-11-30 20:25:47		Door		PIR			Kitchen
2012-11-30 20:26:01		2012-11-30 20:26:04		Door		PIR			Living
2012-11-30 20:27:27		2012-11-30 22:11:57		Seat		Pressure	Living
2012-11-30 22:12:05		2012-11-30 22:12:08		Door		PIR			Living
2012-11-30 22:12:20		2012-11-30 22:12:24		Door		PIR			Kitchen
2012-11-30 22:12:39		2012-11-30 22:12:51		Fridge		Magnetic	Kitchen
2012-11-30 22:20:39		2012-11-30 22:20:42		Door		PIR			Kitchen
2012-11-30 22:20:51		2012-11-30 22:20:54		Door		PIR			Living
2012-11-30 22:21:24		2012-11-30 22:21:28		Door		PIR			Living
2012-11-30 22:21:37		2012-11-30 22:21:39		Door		PIR			Kitchen
2012-11-30 22:23:16		2012-11-30 22:23:19		Door		PIR			Kitchen
2012-11-30 22:23:32		2012-11-30 22:23:35		Door		PIR			Living
2012-11-30 22:34:41		2012-11-30 22:34:45		Door		PIR			Living
2012-11-30 22:34:56		2012-11-30 22:35:00		Door		PIR			Kitchen
2012-11-30 22:36:06		2012-11-30 22:36:08		Door		PIR			Kitchen
2012-11-30 22:36:41		2012-11-30 22:36:44		Door		PIR			Living
2012-11-30 22:38:30		2012-11-30 22:38:34		Door		PIR			Living
2012-11-30 22:38:43		2012-11-30 22:38:45		Door		PIR			Kitchen
2012-11-30 22:39:46		2012-11-30 22:39:48		Door		PIR			Kitchen
2012-11-30 22:40:00		2012-11-30 22:40:03		Door		PIR			Living
2012-11-30 12:41:45		2012-12-01 00:04:58		Seat		Pressure	Living
2012-12-01 00:05:46		2012-12-01 00:05:50		Door		PIR			Living
2012-12-01 00:06:01		2012-12-01 00:06:05		Door		PIR			Kitchen
2012-12-01 00:08:19		2012-12-01 00:08:22		Door		PIR			Kitchen
2012-12-01 00:08:38		2012-12-01 00:08:42		Door		PIR			Bedroom
2012-12-01 00:10:10		2012-12-01 00:10:12		Door		PIR			Bedroom
2012-12-01 00:10:20		2012-12-01 00:11:26		Basin		PIR			Bathroom
2012-12-01 00:12:20		2012-12-01 00:12:23		Door		PIR			Bedroom
2012-12-01 00:13:51		2012-12-01 00:13:54		Door		PIR			Bedroom
2012-12-01 00:15:14		2012-12-01 00:16:11		Toilet		Flush		Bathroom
2012-12-01 00:16:18		2012-12-01 00:16:21		Basin		PIR			Bathroom
2012-12-01 00:16:59		2012-12-01 00:17:02		Door		PIR			Living
2012-12-01 00:17:34		2012-12-01 00:17:36		Door		PIR			Living
2012-12-01 00:18:00		2012-12-01 00:18:02		Door		PIR			Bedroom
2012-12-01 00:18:49		2012-12-01 09:40:31		Bed			Pressure	Bedroom
2012-12-01 09:40:40		2012-12-01 09:40:43		Door		PIR			Bedroom
2012-12-01 09:46:39		2012-12-01 09:47:37		Toilet		Flush		Bathroom
2012-12-01 09:47:13		2012-12-01 09:47:15		Door		PIR			Bedroom
2012-12-01 09:47:26		2012-12-01 09:47:29		Door		PIR			Bedroom
2012-12-01 09:48:54		2012-12-01 09:48:57		Door		PIR			Living
2012-12-01 09:50:13		2012-12-01 09:50:16		Door		PIR			Living
2012-12-01 09:50:28		2012-12-01 09:50:30		Door		PIR			Kitchen
2012-12-01 10:09:46		2012-12-01 10:09:50		Door		PIR			Kitchen
2012-12-01 10:10:06		2012-12-01 10:10:09		Door		PIR			Living
2012-12-01 10:11:49		2012-12-01 10:11:52		Door		PIR			Living
2012-12-01 10:18:11		2012-12-01 10:18:14		Door		PIR			Bedroom
2012-12-01 10:23:19		2012-12-01 10:23:21		Door		PIR			Bedroom
2012-12-01 10:23:26		2012-12-01 10:23:29		Door		PIR			Living
2012-12-01 10:27:21		2012-12-01 10:27:24		Door		PIR			Living
2012-12-01 10:27:28		2012-12-01 10:27:31		Door		PIR			Bedroom
2012-12-01 10:28:28		2012-12-01 10:28:30		Door		PIR			Bedroom
2012-12-01 10:28:33		2012-12-01 10:28:36		Door		PIR			Living
2012-12-01 10:31:08		2012-12-01 10:31:11		Door		PIR			Living
2012-12-01 10:31:13		2012-12-01 10:31:17		Door		PIR			Bedroom
2012-12-01 10:32:02		2012-12-01 10:32:05		Door		PIR			Bedroom
2012-12-01 10:32:39		2012-12-01 10:32:43		Door		PIR			Living
2012-12-01 10:32:51		2012-12-01 10:32:53		Door		PIR			Living
2012-12-01 10:33:13		2012-12-01 10:33:17		Door		PIR			Bedroom
2012-12-01 10:33:43		2012-12-01 10:33:45		Door		PIR			Bedroom
2012-12-01 10:34:30		2012-12-01 10:36:56		Basin		PIR			Bathroom
2012-12-01 10:37:12		2012-12-01 10:43:43		Shower		PIR			Bathroom
2012-12-01 10:45:29		2012-12-01 10:48:03		Basin		PIR			Bathroom
2012-12-01 10:52:51		2012-12-01 10:52:55		Door		PIR			Bedroom
2012-12-01 10:52:57		2012-12-01 10:52:59		Door		PIR			Bedroom
2012-12-01 10:53:01		2012-12-01 10:53:04		Door		PIR			Living
2012-12-01 10:53:12		2012-12-01 10:53:15		Door		PIR			Living
2012-12-01 10:54:06		2012-12-01 10:54:10		Basin		PIR			Bathroom
2012-12-01 10:54:36		2012-12-01 10:54:39		Door		PIR			Living
2012-12-01 11:15:04		2012-12-01 11:15:24		Door		PIR			Living
2012-12-01 11:15:47		2012-12-01 11:15:51		Door		PIR			Bedroom
2012-12-01 11:20:06		2012-12-01 11:20:09		Door		PIR			Bedroom
2012-12-01 11:21:00		2012-12-01 11:21:02		Door		PIR			Living
2012-12-01 11:21:14		2012-12-01 11:21:17		Door		PIR			Living
2012-12-01 11:21:26		2012-12-01 11:21:28		Door		PIR			Kitchen
2012-12-01 11:24:25		2012-12-01 11:24:27		Door		PIR			Kitchen
2012-12-01 11:24:37		2012-12-01 11:24:40		Door		PIR			Living
2012-12-01 11:29:24		2012-12-01 11:29:26		Door		PIR			Living
2012-12-01 11:29:35		2012-12-01 11:29:37		Door		PIR			Kitchen
2012-12-01 11:35:37		2012-12-01 11:35:56		Fridge		Magnetic	Kitchen
2012-12-01 11:36:00		2012-12-01 11:36:02		Door		PIR			Kitchen
2012-12-01 11:55:17		2012-12-01 11:55:19		Door		PIR			Kitchen
2012-12-01 12:01:11		2012-12-01 12:01:15		Door		PIR			Kitchen
2012-12-01 12:14:43		2012-12-01 12:14:46		Door		PIR			Living
2012-12-01 12:15:01		2012-12-01 12:15:03		Door		PIR			Living
2012-12-01 12:15:13		2012-12-01 12:15:15		Door		PIR			Kitchen
2012-12-01 12:15:42		2012-12-01 12:15:45		Door		PIR			Kitchen
2012-12-01 12:16:05		2012-12-01 12:16:11		Maindoor	Magnetic	Entrance
2012-12-01 12:49:27		2012-12-01 12:49:33		Maindoor	Magnetic	Entrance
2012-12-01 12:50:30		2012-12-01 12:50:32		Door		PIR			Bedroom
2012-12-01 12:51:34		2012-12-01 12:51:36		Door		PIR			Bedroom
2012-12-01 12:52:11		2012-12-01 12:53:15		Toilet		Flush		Bathroom
2012-12-01 12:52:28		2012-12-01 12:52:33		Door		PIR			Living
2012-12-01 12:53:49		2012-12-01 12:53:51		Door		PIR			Living
2012-12-01 13:00:13		2012-12-01 13:00:15		Door		PIR			Kitchen
2012-12-01 13:20:17		2012-12-01 13:20:19		Door		PIR			Kitchen
2012-12-01 13:37:30		2012-12-01 13:37:33		Door		PIR			Kitchen
2012-12-01 11:39:17		2012-12-01 11:41:11		Fridge		Magnetic	Kitchen
2012-12-01 14:10:47		2012-12-01 14:10:49		Door		PIR			Kitchen
2012-12-01 14:11:01		2012-12-01 14:11:04		Door		PIR			Living
2012-12-01 14:31:45		2012-12-01 14:31:49		Door		PIR			Living
2012-12-01 14:32:09		2012-12-01 14:32:11		Door		PIR			Kitchen
2012-12-01 14:36:06		2012-12-01 14:36:10		Door		PIR			Kitchen
2012-12-01 14:36:19		2012-12-01 14:36:24		Door		PIR			Living
2012-12-01 14:38:09		2012-12-01 14:38:12		Door		PIR			Living
2012-12-01 14:38:22		2012-12-01 14:38:24		Door		PIR			Kitchen
2012-12-01 14:39:47		2012-12-01 14:39:48		Door		PIR			Kitchen
2012-12-01 14:40:48		2012-12-01 14:40:51		Door		PIR			Living
2012-12-01 15:07:46		2012-12-01 15:07:50		Door		PIR			Living
2012-12-01 15:08:00		2012-12-01 15:08:01		Door		PIR			Kitchen
2012-12-01 15:08:05		2012-12-01 15:08:07		Door		PIR			Kitchen
2012-12-01 15:08:17		2012-12-01 15:08:20		Door		PIR			Living
2012-12-01 15:08:33		2012-12-01 15:08:35		Door		PIR			Living
2012-12-01 15:08:44		2012-12-01 15:08:46		Door		PIR			Kitchen
2012-12-01 15:25:21		2012-12-01 15:25:26		Door		PIR			Kitchen
2012-12-01 15:25:31		2012-12-01 15:25:35		Door		PIR			Living
2012-12-01 15:26:12		2012-12-01 15:26:15		Door		PIR			Living
2012-12-01 15:26:48		2012-12-01 15:26:51		Door		PIR			Kitchen
2012-12-01 15:28:40		2012-12-01 15:28:44		Door		PIR			Kitchen
2012-12-01 15:28:54		2012-12-01 15:28:57		Door		PIR			Living
2012-12-01 15:29:13		2012-12-01 15:29:16		Door		PIR			Living
2012-12-01 15:29:26		2012-12-01 15:29:28		Door		PIR			Kitchen
2012-12-01 15:29:49		2012-12-01 15:29:50		Door		PIR			Kitchen
2012-12-01 15:30:00		2012-12-01 15:30:03		Door		PIR			Living
2012-12-01 15:32:52		2012-12-01 15:32:55		Door		PIR			Living
2012-12-01 15:33:03		2012-12-01 15:33:05		Door		PIR			Kitchen
2012-12-01 15:34:21		2012-12-01 15:34:25		Door		PIR			Kitchen
2012-12-01 15:34:38		2012-12-01 15:34:42		Door		PIR			Living
2012-12-01 15:48:54		2012-12-01 15:48:58		Door		PIR			Living
2012-12-01 15:49:11		2012-12-01 15:49:14		Door		PIR			Kitchen
2012-12-01 15:53:43		2012-12-01 15:53:47		Fridge		Magnetic	Kitchen
2012-12-01 15:53:57		2012-12-01 15:53:59		Door		PIR			Kitchen
2012-12-01 15:54:10		2012-12-01 15:54:13		Door		PIR			Living
